bank,review,rating,date,source,cleaned,sentiment,theme
BOA,BoA Mobile good bank,5,2025-06-02,Google Play,BoA Mobile good bank,POSITIVE,Other
BOA,this is worest app 24/7 loading,1,2025-06-01,Google Play,worest app load,NEGATIVE,Other
BOA,BoA system is confartable,5,2025-06-01,Google Play,BoA system confartable,NEGATIVE,Other
BOA,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,Google Play,app waste time work long piss fix problem,NEGATIVE,Other
BOA,Good service.,3,2025-05-25,Google Play,good service,POSITIVE,Other
BOA,the app crush frequently,1,2025-05-24,Google Play,app crush frequently,NEGATIVE,Other
BOA,You guys keeps getting worst,1,2025-05-22,Google Play,guy keep get bad,NEGATIVE,Other
BOA,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,Google Play,app joke crash work take forever load half feature decorative point log transfer money check balance bug developer actually try work kind social experiment test patience build sleep definitely look like idea functional app maybe consider different career path,NEGATIVE,User Interface & Experience
BOA,BoA,2,2025-05-20,Google Play,boa,NEGATIVE,Other
BOA,but not opening on android,4,2025-05-19,Google Play,open android,POSITIVE,Other
BOA,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,Google Play,Worst App totally unreliable work month,NEGATIVE,Other
BOA,amazing,5,2025-05-18,Google Play,amazing,POSITIVE,Other
BOA,"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,Google Play,app work Samsung give preview logo,NEGATIVE,Other
BOA,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,Google Play,enter incorrect security question mistake boa app lock pin forever option contact different branchs able solve issue,NEGATIVE,Other
BOA,liking this application good 👍,5,2025-05-07,Google Play,like application good,POSITIVE,Other
BOA,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,Google Play,app future good problem app reset activate difficult branch staff take long time active branch plus time high expect failure activation process counter OTP send work,NEGATIVE,Other
BOA,it's really good 👍,5,2025-04-23,Google Play,good,POSITIVE,Other
BOA,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,Google Play,bad app stick open note WORKS,NEGATIVE,Other
BOA,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,Google Play,app work ask password start load open,NEGATIVE,Account Access Issues
BOA,Best,2,2025-04-19,Google Play,good,POSITIVE,Other
BOA,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,Google Play,keep show pop turn developer option tho turn work horrible experience need fix asap plus kinda slow,NEGATIVE,Transaction Performance
BOA,yideg,1,2025-04-18,Google Play,yideg,NEGATIVE,Other
BOA,great boa,5,2025-04-10,Google Play,great boa,POSITIVE,Other
BOA,boa of mobile backing,5,2025-04-09,Google Play,boa mobile backing,NEGATIVE,Other
BOA,faster bank of Abissinya,5,2025-04-08,Google Play,fast bank Abissinya,NEGATIVE,Other
BOA,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,Google Play,give low possible crush bank long fix bug,NEGATIVE,Other
BOA,it just doesn't work...so frustrating,1,2025-04-07,Google Play,work frustrating,NEGATIVE,Other
BOA,like,5,2025-04-06,Google Play,like,POSITIVE,Other
BOA,it's not work correctly... you must have update it,1,2025-04-06,Google Play,work correctly update,POSITIVE,Other
BOA,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,Google Play,app get considerable improvement like language qr scanner unlimited transfer survice BOA alot fastness convenient login make transaction,POSITIVE,Account Access Issues
BOA,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,Google Play,type password say successfully log go page,POSITIVE,Account Access Issues
BOA,good but they don't update enough don't add new things,3,2025-04-04,Google Play,good update add new thing,POSITIVE,Feature Requests
BOA,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,Google Play,work period z slow mobile banking use,NEGATIVE,Transaction Performance
BOA,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,Google Play,activate application allow sign automatically turn phone,POSITIVE,Other
BOA,good application,5,2025-03-30,Google Play,good application,POSITIVE,Other
BOA,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,Google Play,version work buy card send money,NEGATIVE,Other
BOA,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,Google Play,actively initialization say incorrect OTP get exact otp,NEGATIVE,Other
BOA,always problematic hardly works,1,2025-03-26,Google Play,problematic hardly work,NEGATIVE,Other
BOA,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,Google Play,consider fact bank huge app bad well,NEGATIVE,Other
BOA,"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,Google Play,bad app Bank u ashamed scammer,NEGATIVE,Other
BOA,great BoA,5,2025-03-22,Google Play,great boa,POSITIVE,Other
BOA,best,5,2025-03-21,Google Play,good,POSITIVE,Other
BOA,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,Google Play,go bank time transaction balance point have mobile banking transaction work,NEGATIVE,Other
BOA,there is no speed,1,2025-03-19,Google Play,speed,POSITIVE,Transaction Performance
BOA,"For anyone who wants to download it, just don't!!!",1,2025-03-19,Google Play,want download,POSITIVE,Other
BOA,wonderful,5,2025-03-19,Google Play,wonderful,POSITIVE,Other
BOA,all worck,5,2025-03-19,Google Play,worck,NEGATIVE,Other
BOA,Loved it,5,2025-03-14,Google Play,love,POSITIVE,Other
BOA,Wow,1,2025-03-14,Google Play,wow,POSITIVE,Other
BOA,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,Google Play,edit new bug app let type otp code shameful app allow use have developer option consider actual developer expect toggle option bank restart phone message lable somthing smoothen experience like security consultant thing implement app invest actual security mess,NEGATIVE,Other
BOA,Improved to be the best,5,2025-03-11,Google Play,improve good,POSITIVE,Other
BOA,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,Google Play,decent problem say error transfer money infact transfer bug transfer time instead transfer money telebirr acc self BOE Dev fix,NEGATIVE,Other
BOA,BoA Greqt Ethiopian bank.,5,2025-03-11,Google Play,BoA Greqt ethiopian bank,NEGATIVE,Other
BOA,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,Google Play,bug app crash time try log especially old phone like Galaxy,NEGATIVE,Other
BOA,Almost better compared to cbe where it is not qualified for,4,2025-03-09,Google Play,well compare cbe qualified,POSITIVE,Other
BOA,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,Google Play,awesome app simple use important app,POSITIVE,Other
BOA,Wonderfull app,5,2025-03-08,Google Play,wonderfull app,POSITIVE,Other
BOA,i can't use this app why?,5,2025-03-07,Google Play,use app,POSITIVE,Other
BOA,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,Google Play,bad mobile banking app experience blame app compare well clash take long time login load short complete trash,NEGATIVE,Account Access Issues
BOA,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,Google Play,bro bad app human kind software engineer sad see enterprise big BOA app like disgrace country,NEGATIVE,Other
BOA,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,Google Play,AGA B Girja Miss language admin Afaan oromo Itoophiyaa language,NEGATIVE,Other
BOA,Good app,5,2025-03-03,Google Play,good app,POSITIVE,Other
BOA,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,Google Play,download app time read customer review soon instal open app close automatically unserious bank uninstalle app immediately,NEGATIVE,Other
BOA,It has good features but sometimes it doesn't work...0,1,2025-03-02,Google Play,good feature work,POSITIVE,Feature Requests
BOA,Very poor proformance,1,2025-03-01,Google Play,poor proformance,NEGATIVE,Other
BOA,It's not opening. Really frustrating,1,2025-03-01,Google Play,open frustrating,NEGATIVE,Other
BOA,Verry Amazing App from all IB,5,2025-03-01,Google Play,verry Amazing App IB,POSITIVE,Other
BOA,Not working on this days,1,2025-02-26,Google Play,work day,POSITIVE,Other
BOA,Thank you BoA,5,2025-02-23,Google Play,thank BoA,POSITIVE,Other
BOA,best banking app in the wworld,5,2025-02-22,Google Play,good banking app wworld,POSITIVE,Other
BOA,Nice app and it's easy to use,5,2025-02-21,Google Play,nice app easy use,POSITIVE,Other
BOA,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,Google Play,add language app afan oromo tigniya bank bank transfer available time available reachable issue,NEGATIVE,Feature Requests
BOA,This is help full i like ittttt,5,2025-02-14,Google Play,help like ittttt,POSITIVE,Customer Support
BOA,The is not functional at all?,2,2025-02-12,Google Play,functional,POSITIVE,Other
BOA,Best bank,5,2025-02-08,Google Play,good bank,POSITIVE,Other
BOA,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,Google Play,easy convienient use perfect high prefrence choice,POSITIVE,Other
BOA,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,Google Play,,POSITIVE,Other
BOA,I have been using this app for two years.It is amazing.,5,2025-02-01,Google Play,app year amazing,POSITIVE,Other
BOA,Good 👍,5,2025-01-31,Google Play,good,POSITIVE,Other
BOA,Sad experience,1,2025-01-30,Google Play,sad experience,NEGATIVE,Other
BOA,Always do update and that is annoying,3,2025-01-27,Google Play,update annoying,NEGATIVE,Other
BOA,"Best app, somehow waiting a few minutes",5,2025-01-23,Google Play,good app wait minute,POSITIVE,Other
BOA,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Google Play,dijitalize atm apollo app phone,NEGATIVE,Other
BOA,Whenever I try to sign in app close please fixed it out,2,2025-01-21,Google Play,try sign app close fix,NEGATIVE,Other
BOA,Beter,5,2025-01-21,Google Play,beter,POSITIVE,Other
BOA,Boa,4,2025-01-18,Google Play,Boa,NEGATIVE,Other
BOA,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,Google Play,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ App slow ehhhh upgrade app zero,NEGATIVE,Transaction Performance
